15:19:31 Price=180065 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-25 OFI1s=-0,385 TradeRate=28,0
15:19:31 Price=180065 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-15 OFI1s=-0,200 TradeRate=36,0
15:19:32 Price=180070 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=0 OFI1s=0,000 TradeRate=2,0
15:19:32 Price=180070 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=0 OFI1s=0,000 TradeRate=2,0
15:19:32 Price=180070 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=0 OFI1s=0,000 TradeRate=2,0
15:19:32 Price=180070 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=0 OFI1s=0,000 TradeRate=0,0
15:19:33 Price=180080 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=411 OFI1s=0,682 TradeRate=207,0
15:19:33 Price=180080 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=411 OFI1s=0,682 TradeRate=207,0
15:19:33 Price=180080 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=411 OFI1s=0,682 TradeRate=202,0
15:19:33 Price=180080 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=411 OFI1s=0,682 TradeRate=201,0
15:19:33 Price=180080 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=411 OFI1s=0,682 TradeRate=201,0
15:19:33 Price=180075 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=397 OFI1s=0,643 TradeRate=207,0
15:19:34 Price=180080 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=2 OFI1s=0,031 TradeRate=39,0
15:19:34 Price=180080 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=2 OFI1s=0,031 TradeRate=39,0
15:19:34 Price=180080 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-9 OFI1s=-0,170 TradeRate=31,0
15:19:34 Price=180080 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-8 OFI1s=-0,148 TradeRate=30,0
